experiment,sentence,response,response_round,subtype,type,lexicalization
Orlov_2023,"В большом сундуке, помещенном в кладовку, находились две наволочки.",5.769230769230769,6.0,quantitative_nouns,stimul,28.0
Orlov_2023,"Две книги лежало на дубовой полке, висевшей на стене.",3.8461538461538463,4.0,quantitative_nouns,stimul,7.0
Orlov_2023,"В маленькой студии, расположенной в кинопавильоне, оказались два штатива.",5.083333333333333,5.0,quantitative_nouns,stimul,31.0
Orlov_2023,"В большом шкафу, достающем до потолка, висело три рубашки.",5.923076923076923,6.0,quantitative_nouns,stimul,18.0
Orlov_2023,"Две шахты заработало в пригородных поселениях, расстилающихся по равнине.",4.25,4.0,quantitative_nouns,stimul,13.0
Orlov_2023,"Четыре здания стояло в узком переулке, прилегавшем к скверу.",4.538461538461538,5.0,quantitative_nouns,stimul,32.0
Orlov_2023,"В фруктовой вазе, стоявшей посреди стола, лежало четыре груши.",5.461538461538462,5.0,quantitative_nouns,stimul,2.0
Orlov_2023,"Две юбки появились в модном бутике, открывшемся в центре.",4.714285714285714,5.0,quantitative_nouns,stimul,22.0
Orlov_2023,"Три дуба упало на узкую тропу, проходящую через лес.",5.333333333333333,5.0,quantitative_nouns,stimul,15.0
Orlov_2023,"На круглом столе, прилегавшем к стене, лежало три таблетки.",6.0,6.0,quantitative_nouns,stimul,6.0
Orlov_2023,"Две ручки лежало в маленьком пенале, валявшемся в портфеле.",4.428571428571429,4.0,quantitative_nouns,stimul,19.0
Orlov_2023,"Три березы упали на узкую тропу, проходящую через лес.",5.615384615384615,6.0,quantitative_nouns,stimul,15.0
Orlov_2023,"Три яхты приплыло к восточному порту, расположенному в пригороде.",4.5,4.0,quantitative_nouns,stimul,12.0
Orlov_2023,"В гостиной, совмещенной с кухней, висели три портрета.",6.0,6.0,quantitative_nouns,stimul,3.0
Orlov_2023,"К спутнику, вращающемуся вокруг Марса, летело две кометы.",5.846153846153846,6.0,quantitative_nouns,stimul,10.0
Orlov_2023,"Три картины висели в гостиной, совмещенной с кухней.",5.461538461538462,5.0,quantitative_nouns,stimul,3.0
Orlov_2023,"Два реферата лежало на дубовой полке, висевшей на стене.",3.25,3.0,quantitative_nouns,stimul,7.0
Orlov_2023,"На дубовой полке, висевшей на стене, лежало два реферата.",5.583333333333333,6.0,quantitative_nouns,stimul,7.0
Orlov_2023,"Четыре письма лежало на высоком буфете, стоявшем в гостиной.",5.0,5.0,quantitative_nouns,stimul,26.0
Orlov_2023,"Пассажир, любящий путешествовать, приобрел в кассе четыре билета.",5.980952380952381,6.0,good,filler,500.0
Orlov_2023,"В пригородных поселениях, расстилающихся по равнине, заработало два предприятия.",4.538461538461538,5.0,quantitative_nouns,stimul,13.0
Orlov_2023,"Две шахты заработали в пригородных поселениях, расстилающихся по равнине.",4.166666666666667,4.0,quantitative_nouns,stimul,13.0
Orlov_2023,"Три окна выходило на оживлённую улицу, проходившую через центр.",3.7857142857142856,4.0,quantitative_nouns,stimul,9.0
Orlov_2023,"В маленькой студии, расположенной в кинопавильоне, оказались две камеры.",5.6923076923076925,6.0,quantitative_nouns,stimul,31.0
Orlov_2023,"Три табуретки стояло в летней беседке, примыкавшей к забору.",4.538461538461538,5.0,quantitative_nouns,stimul,30.0
Orlov_2023,"Две камеры оказались в маленькой студии, расположенной в кинопавильоне.",5.384615384615385,5.0,quantitative_nouns,stimul,31.0
Orlov_2023,"В старой сумке, висевшей в гардеробе, лежали четыре ключа.",5.857142857142857,6.0,quantitative_nouns,stimul,14.0
Orlov_2023,"Четыре табуретки стояло в маленькой аудитории, соседствующей с лекторием.",4.333333333333333,4.0,quantitative_nouns,stimul,20.0
Orlov_2023,"На дачном участке, выходящем к реке, росли три елки.",5.363636363636363,5.0,quantitative_nouns,stimul,21.0
Orlov_2023,"Собака, страдавшие хромотой, стояли между двумя людьми.",2.2,2.0,bad,filler,500.0
Orlov_2023,"На дачном участке, выходящем к реке, росли три дуба.",6.083333333333333,6.0,quantitative_nouns,stimul,21.0
Orlov_2023,"В летней беседке, примыкавшей к забору, стояло три кресла.",5.833333333333333,6.0,quantitative_nouns,stimul,30.0
Orlov_2023,"Четыре машины ехали по скоростной дороге,  проходящей через мегаполис.",5.75,6.0,quantitative_nouns,stimul,5.0
Orlov_2023,"Два платья появилось в модном бутике, открывшемся в центре.",5.583333333333333,6.0,quantitative_nouns,stimul,22.0
Orlov_2023,"Три рубашки висело в большом шкафу, достающем до потолка.",4.538461538461538,5.0,quantitative_nouns,stimul,18.0
Orlov_2023,"Четыре одеяла лежало на большой кровати, находящейся в спальне.",4.5,4.0,quantitative_nouns,stimul,11.0
Orlov_2023,"Четыре груши лежали в фруктовой вазе, стоявшей посреди стола.",6.25,6.0,quantitative_nouns,stimul,2.0
Orlov_2023,"К восточному порту, расположенному в пригороде, приплыло три танкера.",6.538461538461538,7.0,quantitative_nouns,stimul,12.0
Orlov_2023,"На круглом столе, прилегавшем к стене, лежало три яйца.",5.090909090909091,5.0,quantitative_nouns,stimul,6.0
Orlov_2023,"Дорога, открывшиеся недавно, проходят через два города.",2.295238095238095,2.0,bad,filler,500.0
Orlov_2023,"Четыре скамейки стояло в узком переулке, прилегавшем к скверу.",4.75,5.0,quantitative_nouns,stimul,32.0
Orlov_2023,"К восточному порту, расположенному в пригороде, приплыли три танкера.",6.666666666666667,7.0,quantitative_nouns,stimul,12.0
Orlov_2023,"На узкую тропу, проходящую через равнину, упали три дуба.",5.583333333333333,6.0,quantitative_nouns,stimul,15.0
Orlov_2023,"Вазы с цветами, имевшая причудливую форму, стояло на четырех подоконниках.",2.1666666666666665,2.0,bad,filler,500.0
Orlov_2023,"Колонки, привезенную из магазина, стояла в четырех местах.",2.323529411764706,2.0,bad,filler,500.0
Orlov_2023,"Бабушка, любящая своих внуков, купила на рынке два помидора.",5.911764705882353,6.0,good,filler,500.0
Orlov_2023,"Две кровати стоял в большой палате, находившейся напротив медпоста.",3.8333333333333335,4.0,quantitative_nouns,stimul,4.0
Orlov_2023,"Два кольца лежало в маленьком пенале, валявшемся в портфеле.",4.714285714285714,5.0,quantitative_nouns,stimul,19.0
Orlov_2023,"Две юбки появилось в модном бутике, открывшемся в центре.",5.307692307692308,5.0,quantitative_nouns,stimul,22.0
