experiment,sentence,response,response_round,subtype,type,lexicalization,sentence_id,quant,strategy,pronoun,agreement,order
Belova_2023,Только двое девочка будут сдавать биологией.,1.6932773109243695,2.0,bad,filler,,812,,,,,
Belova_2023,С артистами спектакля познакомимся мы четверо.,4.75,5.0,quantiifier,stimul,33.0,518,dvoje,nom,my,1pl,VS
Belova_2023,Семеро из них отдохнут на южных курортах.,6.5,6.0,quantiifier,stimul,24.0,372,dvoje,elect,oni,3pl,SV
Belova_2023,Все из нас запишутся в спортивные секции.,5.333333333333333,5.0,quantiifier,stimul,12.0,188,vse,elect,my,3pl,SV
Belova_2023,Мы все перезвонят по незнакомым номерам.,2.25,2.0,quantiifier,stimul,22.0,351,vse,nom,my,3pl,SV
Belova_2023,Мы двое остановятся в дешёвых хостелах.,2.8,3.0,quantiifier,stimul,7.0,103,dvoje,nom,my,3pl,SV
Belova_2023,Семеро из нас позаботимся о нужных продуктах.,3.25,3.0,quantiifier,stimul,30.0,465,dvoje,elect,my,1pl,SV
Belova_2023,С заменой лампочек справятся мы шестеро.,1.7,2.0,quantiifier,stimul,11.0,167,dvoje,nom,my,3pl,VS
Belova_2023,На студенческих конференциях выступим все из нас.,2.7777777777777777,3.0,quantiifier,stimul,21.0,331,vse,elect,my,1pl,VS
Belova_2023,Мы все искупаемся в крещенской проруби.,5.0,5.0,quantiifier,stimul,4.0,62,vse,nom,my,1pl,SV
Belova_2023,Мы все опубликуются в научных журналах.,1.6666666666666667,2.0,quantiifier,stimul,2.0,31,vse,nom,my,3pl,SV
Belova_2023,С нынешних позиций уволимся семеро из нас.,2.0,2.0,quantiifier,stimul,18.0,273,dvoje,elect,my,1pl,VS
Belova_2023,Пятеро из них присоединится к поисковым отрядам.,2.5,2.0,quantiifier,stimul,28.0,437,dvoje,elect,oni,3sg,SV
Belova_2023,Четыре ребёнка сходят в цирк и зоопарку.,2.029535864978903,2.0,bad,filler,,807,,,,,
Belova_2023,Пятерых погорельцев переселят в новый дом.,6.148305084745763,6.0,good,filler,,785,,,,,
Belova_2023,Семеро из нас запишется в спортивные секции.,4.8,5.0,quantiifier,stimul,12.0,179,dvoje,elect,my,3sg,SV
Belova_2023,С проведением экзаменов помогут мы четверо.,2.111111111111111,2.0,quantiifier,stimul,3.0,39,dvoje,nom,my,3pl,VS
Belova_2023,Четверо из нас разберутся со сломанными телефонами.,5.428571428571429,5.0,quantiifier,stimul,9.0,130,dvoje,elect,my,3pl,SV
Belova_2023,Трое из нас опубликуемся в научных журналах.,3.0,3.0,quantiifier,stimul,2.0,17,dvoje,elect,my,1pl,SV
Belova_2023,Мы трое отметится на проходной завода.,4.0,4.0,quantiifier,stimul,38.0,600,dvoje,nom,my,3sg,SV
Belova_2023,Мы все переедем в соседние страны.,6.75,7.0,quantiifier,stimul,32.0,510,vse,nom,my,1pl,SV
Belova_2023,На южных курортах отдохнём все из нас.,2.555555555555556,3.0,quantiifier,stimul,24.0,379,vse,elect,my,1pl,VS
Belova_2023,За первые парты сядут все из них.,3.6666666666666665,4.0,quantiifier,stimul,39.0,621,vse,elect,oni,3pl,VS
Belova_2023,Мы все прикрепимся к новым поликлиникам.,6.0,6.0,quantiifier,stimul,40.0,638,vse,nom,my,1pl,SV
Belova_2023,За поломанные инструменты ответят шестеро из нас.,5.666666666666667,6.0,quantiifier,stimul,35.0,546,dvoje,elect,my,3pl,VS
Belova_2023,Они двое порыбачит в лесных озёрах.,1.2,1.0,quantiifier,stimul,31.0,490,dvoje,nom,oni,3sg,SV
Belova_2023,С артистами спектакля познакомятся мы четверо.,2.4,2.0,quantiifier,stimul,33.0,519,dvoje,nom,my,3pl,VS
Belova_2023,Они шестеро ответят за поломанные инструменты.,3.5,4.0,quantiifier,stimul,35.0,553,dvoje,nom,oni,3pl,SV
Belova_2023,За допущенные ошибки извинятся все из них.,3.888888888888889,4.0,quantiifier,stimul,45.0,717,vse,elect,oni,3pl,VS
Belova_2023,Они все извинятся за допущенные ошибки.,5.727272727272728,6.0,quantiifier,stimul,45.0,720,vse,oni,nom,3pl,SV
Belova_2023,За новые проекты возьмёмся мы все.,5.375,5.0,quantiifier,stimul,42.0,670,vse,nom,my,1pl,VS
Belova_2023,Они шестеро справится с заменой лампочек.,2.75,3.0,quantiifier,stimul,11.0,170,dvoje,nom,oni,3sg,SV
Belova_2023,Мы пятеро прикрепятся к новым поликлиникам.,1.4,1.0,quantiifier,stimul,40.0,631,dvoje,nom,my,3pl,SV
Belova_2023,Трое из нас отметимся на проходной завода.,3.0,3.0,quantiifier,stimul,38.0,593,dvoje,elect,my,1pl,SV
Belova_2023,Двое из них отчитается за выполненные задачи.,3.2222222222222223,3.0,quantiifier,stimul,43.0,677,dvoje,elect,oni,3sg,SV
Belova_2023,В карнавальные костюмы переоденутся семеро из них.,5.444444444444445,5.0,quantiifier,stimul,6.0,84,dvoje,elect,oni,3pl,VS
Belova_2023,О нужных продуктах позаботимся все из нас.,2.333333333333333,2.0,quantiifier,stimul,30.0,475,vse,elect,my,1pl,VS
Belova_2023,За поломанные инструменты ответим все из нас.,2.6666666666666665,3.0,quantiifier,stimul,35.0,555,vse,elect,my,1pl,VS
Belova_2023,С артистами спектакля познакомятся все из них.,4.25,4.0,quantiifier,stimul,33.0,525,vse,elect,oni,3pl,VS
Belova_2023,Мы пятеро побеседуют с очевидцами аварии.,1.6,2.0,quantiifier,stimul,34.0,535,dvoje,nom,my,3pl,SV
Belova_2023,На акустической гитаре сыграем мы двое.,4.25,4.0,quantiifier,stimul,13.0,198,dvoje,nom,my,1pl,VS
Belova_2023,На двугорбых верблюдах покатаются трое из них.,6.111111111111111,6.0,quantiifier,stimul,26.0,404,dvoje,elect,oni,3pl,VS
Belova_2023,О скорых отставках объявим мы семеро.,4.625,5.0,quantiifier,stimul,36.0,566,dvoje,nom,my,1pl,VS
Belova_2023,В социальных опросах поучаствуем все из нас.,2.555555555555556,3.0,quantiifier,stimul,48.0,763,vse,elect,my,1pl,VS
Belova_2023,Все из нас съездим в отдалённые деревни.,1.2,1.0,quantiifier,stimul,20.0,315,vse,elect,my,1pl,SV
Belova_2023,Мы трое отметимся на проходной завода.,5.375,5.0,quantiifier,stimul,38.0,598,dvoje,nom,my,1pl,SV
Belova_2023,На акустической гитаре сыграют двое из нас.,5.444444444444445,5.0,quantiifier,stimul,13.0,194,dvoje,elect,my,3pl,VS
Belova_2023,Все из нас сядут за первые парты.,3.6666666666666665,4.0,quantiifier,stimul,39.0,620,vse,elect,my,3pl,SV
Belova_2023,Мы семеро возьмётся за новые проекты.,2.333333333333333,2.0,quantiifier,stimul,42.0,664,dvoje,nom,my,3sg,SV
Belova_2023,Только мы с Васей вскопают грядка под редис.,1.8312236286919832,2.0,bad,filler,,801,,,,,
Belova_2023,Пятеро из них перезвонят по незнакомым номерам.,5.8,6.0,quantiifier,stimul,22.0,340,dvoje,elect,oni,3pl,SV
Belova_2023,О нужных продуктах позаботятся все из нас.,3.333333333333333,3.0,quantiifier,stimul,30.0,476,vse,elect,my,3pl,VS
Belova_2023,Мы все отправятся в байдарочные походы.,1.4,1.0,quantiifier,stimul,27.0,431,vse,nom,my,3pl,SV
Belova_2023,Мы все вернёмся в гостиничные номера.,6.0,6.0,quantiifier,stimul,15.0,238,vse,nom,my,1pl,SV
Belova_2023,На пятничную вечеринку придут мы все.,2.625,3.0,quantiifier,stimul,1.0,15,vse,nom,my,3pl,VS
Belova_2023,Мы двое свяжемся со свадебными фотографами.,4.0,4.0,quantiifier,stimul,25.0,390,dvoje,nom,my,1pl,SV
Belova_2023,Мы все прилетим в разные аэропорты.,6.0,6.0,quantiifier,stimul,8.0,126,vse,nom,my,1pl,SV
Belova_2023,В крещенской проруби искупаемся мы пятеро.,4.125,4.0,quantiifier,stimul,4.0,54,dvoje,nom,my,1pl,VS
Belova_2023,Мы трое прилетит в разные аэропорты.,1.3333333333333333,1.0,quantiifier,stimul,8.0,120,dvoje,nom,my,3sg,SV
Belova_2023,Все из них запишутся в спортивные секции.,3.4,3.0,quantiifier,stimul,12.0,189,vse,elect,oni,3pl,SV
Belova_2023,За выполненные задачи отчитаемся мы двое.,5.125,5.0,quantiifier,stimul,43.0,678,dvoje,nom,my,1pl,VS
Belova_2023,Они все переночуют в больших палатках.,6.166666666666667,6.0,quantiifier,stimul,19.0,304,vse,oni,nom,3pl,SV
Belova_2023,Они все выступят на студенческих конференциях.,6.75,7.0,quantiifier,stimul,21.0,336,vse,oni,nom,3pl,SV
Belova_2023,На предложения конкурентов согласится они трое.,2.0,2.0,quantiifier,stimul,14.0,218,dvoje,nom,oni,3sg,VS
Belova_2023,Мы семеро позаботимся о нужных продуктах.,5.6,6.0,quantiifier,stimul,30.0,470,dvoje,nom,my,1pl,SV
Belova_2023,В соседние страны переедут мы все.,2.625,3.0,quantiifier,stimul,32.0,511,vse,nom,my,3pl,VS
Belova_2023,В научных журналах опубликуется трое из них.,4.333333333333333,4.0,quantiifier,stimul,2.0,21,dvoje,elect,oni,3sg,VS
Belova_2023,О скорых отставках объявят семеро из них.,5.777777777777778,6.0,quantiifier,stimul,36.0,564,dvoje,elect,oni,3pl,VS
Belova_2023,В важные переговоры вмешаются все из нас.,3.2222222222222223,3.0,quantiifier,stimul,29.0,460,vse,elect,my,3pl,VS
Belova_2023,На южных курортах отдохнёт они семеро.,1.2222222222222223,1.0,quantiifier,stimul,24.0,378,dvoje,nom,oni,3sg,VS
Belova_2023,В спортивные секции запишутся все из нас.,4.0,4.0,quantiifier,stimul,12.0,188,vse,elect,my,3pl,VS
Belova_2023,Все из нас присоединимся к поисковым отрядам.,2.272727272727273,2.0,quantiifier,stimul,28.0,443,vse,elect,my,1pl,SV
Belova_2023,В учебных кабинетах подметут они все.,3.7777777777777777,4.0,quantiifier,stimul,41.0,656,vse,oni,nom,3pl,VS
Belova_2023,Все из них перезвонят по незнакомым номерам.,2.833333333333333,3.0,quantiifier,stimul,22.0,349,vse,elect,oni,3pl,SV
Belova_2023,Все из нас справятся с заменой лампочек.,4.727272727272728,5.0,quantiifier,stimul,11.0,172,vse,elect,my,3pl,SV
Belova_2023,К новым поликлиникам прикрепятся они пятеро.,2.375,2.0,quantiifier,stimul,40.0,633,dvoje,nom,oni,3pl,VS
Belova_2023,Они трое съездит в отдалённые деревни.,1.5,2.0,quantiifier,stimul,20.0,314,dvoje,nom,oni,3sg,SV
Belova_2023,Они все приедут на утренних поездах.,6.5,6.0,quantiifier,stimul,5.0,80,vse,oni,nom,3pl,SV
Belova_2023,Мы все перезвоним по незнакомым номерам.,4.0,4.0,quantiifier,stimul,22.0,350,vse,nom,my,1pl,SV
Belova_2023,Они трое отметится на проходной завода.,2.2222222222222223,2.0,quantiifier,stimul,38.0,602,dvoje,nom,oni,3sg,SV
Belova_2023,Семеро из нас возьмутся за новые проекты.,6.375,6.0,quantiifier,stimul,42.0,658,dvoje,elect,my,3pl,SV
Belova_2023,За допущенные ошибки извинится они четверо.,1.7777777777777777,2.0,quantiifier,stimul,45.0,714,dvoje,nom,oni,3sg,VS
Belova_2023,В дешёвых хостелах остановимся все из нас.,2.333333333333333,2.0,quantiifier,stimul,7.0,107,vse,elect,my,1pl,VS
Belova_2023,В байдарочные походы отправятся четверо из нас.,5.444444444444445,5.0,quantiifier,stimul,27.0,418,dvoje,elect,my,3pl,VS
Belova_2023,Они шестеро вмешается в важные переговоры.,2.5454545454545454,3.0,quantiifier,stimul,29.0,458,dvoje,nom,oni,3sg,SV
Belova_2023,Они все ответят за поломанные инструменты.,5.666666666666667,6.0,quantiifier,stimul,35.0,560,vse,oni,nom,3pl,SV
Belova_2023,Двое из них придут на пятничную вечеринку.,6.75,7.0,quantiifier,stimul,1.0,4,dvoje,elect,oni,3pl,SV
Belova_2023,Все из нас присоединятся к поисковым отрядам.,5.666666666666667,6.0,quantiifier,stimul,28.0,444,vse,elect,my,3pl,SV
Belova_2023,В разные аэропорты прилетят они трое.,2.888888888888889,3.0,quantiifier,stimul,8.0,121,dvoje,nom,oni,3pl,VS
Belova_2023,Мы с друзьями отправят стихи в районной газеты.,1.9285714285714288,2.0,bad,filler,,794,,,,,
Belova_2023,В социальных опросах поучаствуют мы все.,2.75,3.0,quantiifier,stimul,48.0,767,vse,nom,my,3pl,VS
Belova_2023,Мы трое опубликуемся в научных журналах.,4.0,4.0,quantiifier,stimul,2.0,22,dvoje,nom,my,1pl,SV
